Area Code,Area,Year,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",Coefficient of human inequality,Difference from HDI value (%),Expected Years of Schooling (years),"Expected Years of Schooling, female (years)","Expected Years of Schooling, male (years)",Gender Development Index (value),Gender Inequality Index (value),"Gross National Income Per Capita, female (2017 PPP$)","Gross National Income Per Capita, male (2017 PPP$)",Gross National Income Per Capita (2017 PPP$),Human Development Index (value),HDI female,HDI male,Inequality-adjusted Human Development Index (value),Inequality in eduation,Inequality in income,Inequality in life expectancy,Life Expectancy at Birth (years),"Life Expectancy at Birth, female (years)","Life Expectancy at Birth, male (years)","Labour force participation rate, female (% ages 15 and older)","Labour force participation rate, male (% ages 15 and older)",Overall loss (%),Material footprint per capita (tonnes),"Maternal Mortality Ratio (deaths per 100,000 live births)",Mean Years of Schooling (years),"Mean Years of Schooling, female (years)","Mean Years of Schooling, male (years)",Planetary pressures–adjusted Human Development Index (value),"Population, total (millions)","Share of seats in parliament, female (% held by women)","Share of seats in parliament, male (% held by men)","Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)"
129,Madagascar,2018,125.276,33.18226733,0.996015936,9.880470276,9.938070297,9.824640274,0.944,0.57,1248.653073,1757.159831,1503.650057,0.502,0.486836721,0.515477438,0.333,29.34582,44.88378,25.317202,65.27,67.432,63.2,75.85,86.43,33.66533865,2.2742,423.2718147,5.073239803,4.849050045,5.311470032,0.497,26.846541,19.62616822,80.37383178,27.19927025,29.92366028
129,Madagascar,2019,123.263,32.97397467,0.803212851,9.36977005,9.464900017,9.277239799,0.946,0.575,1268.66045,1790.014682,1530.056557,0.498,0.48332429,0.510768189,0.331,29.34582,44.88378,24.692324,65.882,68.21,63.662,75.74,86.58,33.53413655,2.1953,397.6377172,4.912999948,4.663483302,5.186133385,0.494,27.533134,16.90140845,83.09859155,23.4331735,27.02260717
129,Madagascar,2020,121.319,32.76901667,0.823045267,9.213435879,9.330857735,9.0995213,0.946,0.571,1161.850091,1623.334213,1393.178078,0.486,0.47180441,0.498538096,0.324,29.34582,44.88378,24.07745,65.182,67.612,62.891,77.32,87.55,33.33333333,2.0816,391.5169181,4.752760092,4.477916559,5.060796738,0.482,28.2251765,18.30985915,81.69014085,19.66707675,24.12155406
129,Madagascar,2021,119.429,32.292496,0.826446281,9.213435879,9.330857735,9.0995213,0.945,0.576,1215.906894,1691.866928,1454.431899,0.484,0.469690446,0.496909733,0.324,28.33861,44.88378,23.655098,64.485,66.87,62.234,78.81,88.91,33.05785124,2.0363,391.5169181,4.592520237,4.292349815,4.935460091,0.48,28.9156525,17.15976331,82.84023669,15.90098,21.22050095
130,Malawi,2017,125.79,31.70548233,1.185770751,11.25898636,11.16668098,11.34897464,0.932,0.597,1228.117539,1624.607031,1420.654739,0.506,0.48863758,0.524375371,0.342,28.42429,44.20169,22.490467,62.977,66.644,59.449,63.49,72.33,32.41106719,3.1155,374.8786296,5.273547935,4.297819996,6.45848999,0.5,17.881167,16.66666667,83.33333333,12.98258381,27.01132813
130,Malawi,2018,123.64,31.43358867,1.178781925,11.34035835,11.27983664,11.39470865,0.929,0.599,1219.500457,1681.126763,1443.747419,0.509,0.490447488,0.527848535,0.345,28.42429,44.20169,21.674786,63.276,66.96,59.724,63.4,72.88,32.22003929,3.0867,391.7928273,5.263611984,4.295930004,6.437549973,0.503,18.367883,16.66666667,83.33333333,12.89291592,26.73080215
130,Malawi,2019,121.406,31.067451,1.167315175,11.42231844,11.39413894,11.44062695,0.932,0.579,1245.615872,1732.280735,1482.104454,0.514,0.49664121,0.532723954,0.351,28.00731,44.20169,20.993353,64.119,67.968,60.402,63.32,73.44,31.71206226,3.2907,370.2438902,5.253676033,4.294040012,6.416609955,0.508,18.8673365,22.91666667,77.08333333,12.80324802,26.45027618
130,Malawi,2020,119.484,29.18393467,1.3671875,11.50487088,11.5095995,11.4867303,0.936,0.58,1236.819957,1684.98255,1454.661811,0.512,0.495948171,0.529582396,0.361,28.00731,39.25333,20.291164,63.717,67.597,60.014,63.23,73.99,29.4921875,3.7089,380.6698944,5.243740082,4.292150021,6.395669937,0.505,19.3770615,22.91666667,77.08333333,12.71358013,26.16975021
130,Malawi,2021,117.865,28.979214,1.37524558,11.50487088,11.5095995,11.4867303,0.928,0.579,1211.25777,1714.939564,1456.158176,0.509,0.490413263,0.528504854,0.359,28.00731,39.25333,19.677002,62.904,66.469,59.493,63.14,74.55,29.46954813,3.8388,380.6698944,5.243740082,4.292150021,6.395669937,0.502,19.889742,22.91666667,77.08333333,12.71358013,26.16975021
131,Malaysia,2017,10.054,14.2337852,12.625,13.27797031,13.62691975,12.94913006,0.977,0.218,19142.14139,30968.60698,25204.5409,0.8,0.789403808,0.807806236,0.683,12.0671,24.59499,6.0392656,75.476,78.139,73.099,54.73,80.06,14.625,21.6093,21.61505159,10.45936012,10.36555354,10.54816659,0.699,31.975806,13.10344828,86.89655172,73.1464386,76.88023122
131,Malaysia,2018,9.536,14.24720197,14.33915212,13.14906979,13.61396027,12.7104702,0.981,0.201,19874.19902,31836.32262,26002.09116,0.802,0.792986316,0.808595414,0.685,12.0671,24.59499,6.0795159,75.644,78.267,73.293,55.23,80.42,14.58852868,25.5895,21.51641828,10.55220985,10.46709665,10.63297335,0.687,32.3992715,15.80756014,84.19243986,74.09291077,77.65637461
131,Malaysia,2019,9.353,14.09153867,12.91925466,13.0999403,13.5830698,12.64428043,0.981,0.201,20747.82236,32864.41735,26950.91546,0.805,0.796234795,0.811288088,0.688,11.4068,24.75876,6.109056,75.76,78.306,73.465,55.62,80.83,14.53416149,21.3428,21.58031568,10.64505959,10.56863976,10.71778011,0.701,32.8040195,15.51724138,84.48275862,75.03938293,78.43251801
131,Malaysia,2020,9.315,14.0892144,13.840399,12.95814991,13.44344997,12.50049019,0.984,0.197,19916.50898,30466.73187,25314.33845,0.802,0.79504568,0.808180394,0.686,11.4068,24.75876,6.1020832,75.938,78.472,73.648,55.35,80.65,14.4638404,23.9987,21.13193118,10.74828052,10.6902567,10.80320965,0.691,33.199993,15.86206897,84.13793103,76.12813868,79.24223022
131,Malaysia,2021,9.271,14.05602907,12.6566416,12.93247032,13.39496994,12.49645996,0.972,0.202,18069.62262,32834.89542,25619.19829,0.798,0.784402806,0.806854518,0.683,11.4068,24.75876,6.0025272,74.884,77.362,72.659,55.08,80.47,14.41102757,20.3656,21.13193118,10.74828052,10.6902567,10.80320965,0.697,33.5738735,14.85507246,85.14492754,76.12813868,79.24223022
132,Maldives,2017,10.086,21.9298805,,12.15000129,13.14860904,11.32547128,0.961,0.336,10226.30166,22787.05892,17474.64201,0.74,0.719525,0.74896667,0.572,29.31948,31.05229,5.4178715,79.943,81.058,79.102,45.84,76.65,22.7027027,,45.8079519,6.784910202,6.788720131,6.779759884,,0.472442,5.882352941,94.11764706,41.51940918,41.2568512
132,Maldives,2018,8.979,21.81139313,,12.1593107,13.20994467,11.29406565,0.965,0.328,10856.64046,23316.87079,18055.72465,0.747,0.727984748,0.754359211,0.577,29.31948,31.05229,5.0624094,80.013,81.074,79.21,48.22,77.62,22.75769746,,48.53197209,7.096234139,7.131444788,7.060021016,,0.489758,5.882352941,94.11764706,43.3222954,42.92768941
132,Maldives,2019,8.02,21.7020067,,12.16862011,13.27128029,11.26266003,1.001,0.336,16103.37002,20560.79733,18679.92536,0.753,0.753832999,0.752974003,0.583,29.31948,31.05229,4.7342501,80.116,81.162,79.323,50.61,78.6,22.57636122,,50.32475676,7.421843098,7.491471703,7.351867558,,0.504508,4.597701149,95.40229885,45.12518162,44.59852762
132,Maldives,2020,7.62,20.7762157,,12.17795095,13.33348102,11.23151446,0.973,0.338,7772.563666,15666.0011,12331.54632,0.737,0.721885298,0.742107574,0.578,29.31948,28.56471,4.4444571,79.875,81.273,78.85,51.96,78.4,21.57394844,,56.69380391,7.762392544,7.869674371,7.655778428,,0.514438,4.597701149,95.40229885,46.92806785,46.26936583
132,Maldives,2021,7.291,20.6725686,,12.17795095,13.33348102,11.23151446,0.975,0.333,10859.44063,21259.8677,16857.60546,0.753,0.738850026,0.757713199,0.591,29.31948,28.56471,4.1335158,79.918,81.019,79.082,53.34,78.21,21.51394422,,56.69380391,7.762392544,7.869674371,7.655778428,,0.5214575,4.597701149,95.40229885,46.92806785,46.26936583
133,Mali,2017,159.102,32.93604767,1.452784504,7.115580082,6.465819836,7.748290062,0.807,0.665,1285.011101,2866.079092,2083.633911,0.413,0.364937829,0.452342649,0.274,42.0092,20.98893,35.810013,59.132,60.235,58.059,58.57,81.22,33.65617433,3.4705,452.747706,1.700025022,1.123585045,2.322224975,0.407,19.3113545,8.843537415,91.15646259,5.393034935,12.72013998
133,Mali,2018,156.631,33.06678567,1.438848921,7.089373522,6.454976148,7.664791152,0.767,0.668,960.074553,3261.067539,2122.26722,0.417,0.353737003,0.461281018,0.276,43.6859,20.3586,35.155857,59.393,60.694,58.14,51.6,77.4,33.81294964,3.7318,439.5397656,1.871790051,1.235120058,2.559779882,0.411,19.934298,8.843537415,91.15646259,6.047999859,14.35287952
133,Mali,2019,153.834,32.270639,1.662707838,7.063263481,6.444150646,7.582192062,0.824,0.659,1449.109099,2799.897133,2131.324826,0.421,0.377383776,0.458012795,0.282,42.1797,20.13903,34.493187,59.664,60.841,58.523,51.57,79.91,33.01662708,3.8796,428.2631457,2.041840076,1.398460031,2.755029917,0.414,20.567424,9.523809524,90.47619048,7.7051301,16.03928947
133,Mali,2020,152.159,33.18274367,1.474201474,7.037249603,6.4333433,7.500483095,0.834,0.608,1384.646672,2663.423288,2030.440841,0.407,0.367222245,0.440213375,0.271,40.9537,25.01702,33.577511,58.633,59.94,57.385,51.54,82.41,33.41523342,3.7892,440.2247966,1.626710057,1.135959983,2.161859989,0.401,21.22404,27.89115646,72.10884354,7.999770164,15.48596954
133,Mali,2021,150.062,32.24206967,1.470588235,7.037249603,6.4333433,7.500483095,0.829,0.61,1317.225985,2709.915287,2020.453152,0.408,0.366148157,0.441842732,0.275,40.9537,22.96216,32.810349,58.941,60.331,57.618,51.51,84.99,32.59803922,3.3923,440.2247966,1.626710057,1.135959983,2.161859989,0.402,21.904983,27.27272727,72.72727273,7.999770164,15.48596954
134,Malta,2017,12.277,8.226553667,11.38392857,15.51881981,15.91905022,15.15165997,0.972,0.188,28391.65737,49490.80813,39159.53002,0.896,0.881279124,0.90663158,0.822,6.69493,13.15251,4.832221,83.587,86.181,80.903,46.82,68.76,8.258928571,26.1771,3.782236317,11.56434488,11.29710007,11.82944012,0.794,0.479497,11.94029851,88.05970149,76.49864578,83.87121201
134,Malta,2018,12.223,8.080118567,11.84939092,15.70633984,16.10956955,15.33938026,0.974,0.184,30591.50724,51647.88468,41391.92464,0.903,0.889052916,0.913162139,0.83,6.18818,13.47879,4.5733857,83.345,85.896,80.741,49.59,70.17,8.084163898,27.5182,4.053976242,11.84057999,11.57715988,12.09821987,0.796,0.491586,11.94029851,88.05970149,78.70787811,85.57333374
134,Malta,2019,11.384,7.801877533,12.48618785,15.62699032,16.13820076,15.17080975,0.973,0.162,31503.95126,52026.43718,42083.71716,0.905,0.890669266,0.914994634,0.834,5.58972,12.9727,4.8432126,83.207,85.325,81.014,51.27,71.1,7.845303867,29.2286,4.050402702,12.02542019,11.78878975,12.25209475,0.792,0.5036345,14.92537313,85.07462687,80.44548416,86.83032608
134,Malta,2020,11.429,7.791646133,12.43063263,15.55049038,16.16621971,15.01054001,0.983,0.167,27789.75402,45592.64895,37010.11829,0.901,0.891084067,0.906846773,0.829,5.19238,15.08945,3.0931084,83.355,86.222,80.614,52.89,70.97,7.991120977,29.3902,2.892779838,12.21026039,12.00041962,12.40596962,0.789,0.515358,13.43283582,86.56716418,82.18309021,88.08731842
134,Malta,2021,11.484,8.0943181,12.28070175,15.86133957,16.6119709,15.20273018,0.98,0.166,31366.35384,52190.05686,42197.34944,0.912,0.901237208,0.91940508,0.837,5.19238,15.86303,3.2275443,83.777,86.109,81.441,53.51,71.1,8.223684211,29.1041,2.892779838,12.21026039,12.00041962,12.40596962,0.8,0.526748,13.43283582,86.56716418,82.18309021,88.08731842
127,Marshall Islands,2017,65.357,,,15.06258908,15.51489639,14.66036679,0.918,,3178.694201,8306.920817,5802.934693,0.702,0.665245624,0.725020437,,4.7754,,18.919024,64.27,66.121,62.77,28.19,59.88,,,,12.31556147,12.25872481,12.37239812,,0.0471865,9.090909091,90.90909091,91.6442337,92.46858215
127,Marshall Islands,2018,65.473,,,15.32257433,15.80544281,14.89327324,0.917,,3298.023728,8832.922326,6129.741349,0.71,0.67234595,0.733190617,,4.7754,,18.555454,64.5,66.355,62.996,28.04,60.98,,,,12.48316337,12.42034873,12.54597801,,0.045989,9.090909091,90.90909091,91.6442337,92.46858215
127,Marshall Islands,2019,63.645,,,15.58255959,16.09598923,15.1261797,0.92,,3689.662498,9892.02243,6861.458554,0.722,0.68432947,0.744216209,,4.7754,,18.202435,64.746,66.608,63.233,27.9,62.07,,,,12.65076528,12.58197265,12.7195579,,0.0447285,6.060606061,93.93939394,91.6442337,92.46858215
127,Marshall Islands,2020,60.315,15.03659433,,15.8503933,16.4027729,15.3518699,0.932,,4100.481417,9519.349653,6870.234746,0.727,0.696052386,0.746700382,0.615,4.7754,22.49271,17.841673,64.977,66.882,63.426,32.62,61.65,15.40577717,,,12.81836718,12.74359657,12.89313779,,0.0434135,6.060606061,93.93939394,91.6442337,92.46858215
127,Marshall Islands,2021,58.035,14.90968567,,16.11822701,16.70955658,15.57756011,0.943,,4363.722537,8891.101197,6676.669316,0.729,0.703842231,0.746195519,0.618,4.7754,22.49271,17.460947,65.269,67.2,63.692,37.34,61.23,15.22633745,,,12.81836718,12.74359657,12.89313779,,0.04205,6.060606061,93.93939394,91.6442337,92.46858215
136,Mauritania,2017,81.04,35.111991,3.171641791,8.076979637,7.992499828,8.17936039,0.875,0.599,3329.893318,7123.953373,5184.308037,0.536,0.499971624,0.571709162,0.346,42.34429,34.99928,27.992403,65.083,66.942,63.284,27.22,59.71,35.44776119,7.185,457.5933722,4.431363287,3.695457667,5.534333834,0.519,4.1600145,25.17006803,74.82993197,14.55943367,26.28895528
136,Mauritania,2018,80.51,34.944028,3.113553114,8.510789871,8.465129852,8.569479942,0.864,0.608,3005.08315,7777.112004,5338.855639,0.546,0.503896326,0.583165508,0.353,42.34429,34.99928,27.488514,65.31,67.075,63.594,28.5,61.89,35.34798535,7.1695,461.1815794,4.538929973,3.834566548,5.616190864,0.529,4.2707115,20.26143791,79.73856209,15.06465061,26.71126782
136,Mauritania,2019,79.489,35.30100133,2.717391304,8.722080231,8.764989853,8.691010475,0.87,0.602,2985.799884,7986.298155,5432.671932,0.552,0.511690175,0.587906976,0.355,43.98689,34.99928,26.916834,65.687,67.651,63.777,29.78,64.06,35.6884058,6.0826,431.1010824,4.646496659,3.973675429,5.698047894,0.537,4.3838485,20.26143791,79.73856209,15.56986755,27.13358035
136,Mauritania,2020,78.855,35.078907,2.968460111,8.051850319,8.160340309,7.957449913,0.874,0.605,2981.493404,7589.792379,5237.615912,0.539,0.501076247,0.573348475,0.348,43.98689,34.99928,26.250551,64.532,66.335,62.781,30.38,64.88,35.43599258,6.9159,463.8320971,4.754063344,4.11278431,5.779904924,0.523,4.4986035,20.26143791,79.73856209,16.07508449,27.55589289
136,Mauritania,2021,78.013,34.90814267,3.717472119,8.051850319,8.160340309,7.957449913,0.874,0.604,2979.154427,7534.106573,5210.342944,0.538,0.500133025,0.572537702,0.348,43.98689,34.99928,25.738258,64.364,66.098,62.666,30.99,65.71,35.31598513,8.7384,463.8320971,4.754063344,4.11278431,5.779904924,0.518,4.614974,20.26143791,79.73856209,16.07508449,27.55589289
137,Mauritius,2017,25.132,20.7709039,,14.7748003,15.37427998,14.19287968,0.97,0.363,14271.88462,30664.32692,22380.7368,0.797,0.780411037,0.804820824,0.627,21.7034,31.4441,9.1652117,74.881,78.074,71.82,45.36,74.17,21.32998745,,45.65106877,9.657969169,9.443609055,9.810135996,,1.2947405,11.5942029,88.4057971,60.40065152,67.61137425
137,Mauritius,2018,24.343,20.84517637,,14.78962994,15.37549019,14.22204971,0.972,0.366,15355.93084,31492.02118,23333.6374,0.8,0.785449547,0.808151469,0.629,21.7034,31.4441,9.3880291,74.919,77.981,71.977,45.19,72.85,21.375,,50.34481204,9.7693294,9.583959932,9.891295343,,1.2953815,11.5942029,88.4057971,62.3755297,69.17424848
137,Mauritius,2019,24.31,20.9269641,,14.91059017,15.34187031,14.49372005,0.971,0.328,16243.70965,32372.24929,24213.21981,0.806,0.79061596,0.814237974,0.633,21.7034,31.4441,9.6333923,75.118,78.179,72.178,45.94,72.92,21.46401985,,49.05517331,9.880689632,9.72431081,9.972454689,,1.296279,20.0,80.0,64.41497911,70.77324941
137,Mauritius,2020,24.551,21.253614,,14.61009979,15.18282986,14.05863953,0.985,0.363,14816.18452,26522.10028,20596.60433,0.792,0.783825703,0.795920185,0.62,21.7034,31.4441,10.613342,74.331,77.736,71.078,58.27,84.97,21.71717172,,84.35797631,9.992049863,9.864661688,10.05361404,,1.2978275,20.0,80.0,66.52111097,72.40921213
137,Mauritius,2021,24.564,21.26135567,,14.61009979,15.18282986,14.05863953,0.979,0.37,14627.82886,27945.64052,21199.46345,0.79,0.778831728,0.795216316,0.618,21.7034,31.4441,10.636567,73.555,76.826,70.44,40.35,64.35,21.7721519,,84.35797631,9.992049863,9.864661688,10.05361404,,1.2989145,20.0,80.0,66.52111097,72.40921213
138,Mexico,2017,63.587,20.51816033,5.927835052,14.85268021,15.06762028,14.63290024,0.965,0.371,13179.05702,26117.90935,19512.28817,0.776,0.759385854,0.787147245,0.611,16.8079,34.47687,10.269711,74.138,77.303,71.044,43.06,77.62,21.2628866,9.6657,52.33693262,8.742489815,8.576239586,8.934639931,0.73,122.8392575,41.40127389,58.59872611,60.29056931,62.18869019
138,Mexico,2018,61.293,19.25907133,6.033376123,14.92304993,15.19629002,14.6450901,0.968,0.363,13358.08581,26371.69677,19726.18934,0.779,0.763672782,0.788868811,0.625,16.3178,31.3774,10.082014,74.015,77.286,70.829,43.55,77.43,19.76893453,10.182,55.52820806,8.933190346,8.776339531,9.112119675,0.732,124.0138615,48.40764331,51.59235669,61.45000076,63.06000137
138,Mexico,2019,58.391,19.1848631,5.889884763,14.9456501,15.26714039,14.62077045,0.972,0.36,13407.5729,25803.22938,19471.08158,0.781,0.767800241,0.789605509,0.627,16.3178,31.3774,9.8593893,74.202,77.574,70.931,44.77,77.24,19.71830986,9.6857,57.96980057,9.077120304,8.936504841,9.235079765,0.735,125.0853105,48.40764331,51.59235669,62.57500076,64.23000145
138,Mexico,2020,57.865,18.5713499,5.548216645,14.82310009,15.17889977,14.46677017,0.984,0.362,12446.2781,23237.96917,17721.21226,0.757,0.749509876,0.761367522,0.613,15.5763,30.49856,9.6391897,70.133,74.314,66.334,40.96,71.63,19.02245707,9.3089,59.12507106,9.221050262,9.096670151,9.358039856,0.715,125.9983015,48.40764331,51.59235669,63.70000076,65.40000153
138,Mexico,2021,54.369,18.5239504,6.07661823,14.50529957,14.95950031,14.05300045,0.992,0.355,12946.41493,24490.48563,18582.11081,0.757,0.752074932,0.758238899,0.613,15.5763,30.49856,9.4969912,70.213,74.864,66.056,43.63,75.7,19.02245707,10.238,59.12507106,9.221050262,9.096670151,9.358039856,0.711,126.705138,49.84076433,50.15923567,63.70000076,65.40000153
145,Micronesia (Federated States of),2017,38.378,,,12.93873,12.83622667,13.04123333,0.939,,2793.624167,5191.549157,4001.592683,0.643,0.620345179,0.660627286,,,25.79288,15.100486,71.467,74.973,68.17,43.59,65.56,,,62.65828515,7.3241262,6.94025,7.7300815,,0.1104305,0.01,99.99,,
145,Micronesia (Federated States of),2018,37.578,,,12.830836,12.80453733,12.85713467,0.942,,2783.062529,5183.628625,3992.023443,0.642,0.619537275,0.657843469,,,25.79288,14.793901,71.318,74.955,67.92,43.48,65.63,,,68.88321817,7.32692546,6.9238807,7.7475693,,0.110929,0.01,99.99,,
145,Micronesia (Federated States of),2019,37.013,,,12.722942,12.772848,12.673036,0.946,,2826.580922,5202.318884,4022.603414,0.64,0.619550321,0.654949882,,,25.79288,14.520693,71.077,74.842,67.581,43.81,65.46,,,65.16934325,7.32972472,6.9075114,7.7650571,,0.1113785,0.01,99.99,,
145,Micronesia (Federated States of),2020,36.125,,,12.615048,12.74115867,12.48893733,0.95,,2791.069469,5046.399887,3925.961979,0.636,0.617073515,0.649578532,,,25.79288,14.274574,70.674,74.54,67.106,44.46,65.38,,,74.31193375,7.33252398,6.8911421,7.7825449,,0.1121065,0.01,99.99,,
145,Micronesia (Federated States of),2021,35.835,,,12.615048,12.74115867,12.48893733,0.95,,2688.782876,4831.340162,3766.358646,0.634,0.615025575,0.647225617,,,25.79288,13.900642,70.71,74.608,67.12,45.01,65.95,,,74.31193375,7.33252398,6.8911421,7.7825449,,0.113131,7.142857143,92.85714286,,
146,Republic of Moldova,2017,33.112,8.652120533,3.926701571,14.29199028,14.56888008,14.02159023,1.024,0.216,11270.29976,13085.09945,12133.42925,0.764,0.772857176,0.754973186,0.697,2.7555,13.67162,9.5292416,70.516,75.059,66.077,67.4,69.38,8.769633508,8.03,14.69323508,11.8187631,11.85691325,11.77763653,0.734,3.180506,22.77227723,77.22772277,96.22766876,97.8649826
146,Republic of Moldova,2018,31.783,8.463805533,4.43285528,14.38838005,14.66277981,14.11802959,1.025,0.211,11696.44411,13849.28197,12720.15346,0.767,0.776872753,0.758209611,0.702,2.5733,13.41124,9.4068766,70.492,75.232,65.921,66.4,67.8,8.474576271,9.3185,14.4803344,11.84556961,11.88535976,11.80241966,0.733,3.141837,22.77227723,77.22772277,96.58683777,98.10794067
146,Republic of Moldova,2019,28.975,8.537800767,4.010349288,14.47257042,14.69075012,14.25891018,1.025,0.185,12606.93336,14380.97308,13450.20058,0.773,0.78277843,0.763554093,0.706,2.6847,13.70438,9.2243223,70.935,75.617,66.378,68.31,70.51,8.667529107,8.1244,12.09516863,11.82159042,11.85783958,11.78106976,0.742,3.109491,25.74257426,74.25742574,96.11180878,97.96125793
146,Republic of Moldova,2020,27.354,8.454456933,3.921568627,14.53956985,14.88331985,14.20627975,1.026,0.185,11307.6315,13318.26081,12262.79264,0.765,0.775058455,0.755578457,0.699,2.6847,13.70438,8.9742908,70.166,74.852,65.692,68.02,71.56,8.62745098,7.9179,12.2647713,11.8338152,11.87922207,11.78249767,0.735,3.084847,24.75247525,75.24752475,96.2943566,98.09250551
146,Republic of Moldova,2021,27.795,8.373700733,4.563233377,14.76988029,15.16405964,14.39000034,1.029,0.16,12950.67759,14891.74274,13872.06309,0.767,0.778329866,0.756277321,0.702,2.6847,13.55132,8.8850822,68.846,73.547,64.443,70.59,74.7,8.474576271,9.4454,12.2647713,11.8338152,11.87922207,11.78249767,0.732,3.0615065,39.6039604,60.3960396,96.2943566,98.09250551
141,Mongolia,2017,32.998,13.89149567,17.78975741,14.49628851,15.28407404,13.73455344,1.033,0.327,8437.855684,11238.5615,9829.690086,0.742,0.753255121,0.729004549,0.638,11.9202,18.81086,10.943427,70.237,74.293,66.328,53.95,65.58,14.01617251,29.8334,48.13440196,10.79626489,11.28079998,10.24651361,0.61,3.0960295,17.10526316,82.89473684,74.99118042,65.6875329
141,Mongolia,2018,32.637,13.85784133,20.29177719,14.50325404,15.28461181,13.74834686,1.035,0.32,9000.151009,12987.45204,10981.62535,0.754,0.765754986,0.73973389,0.649,11.88363,19.19271,10.497184,71.199,75.829,66.811,52.15,67.66,13.92572944,30.8951,42.20452595,10.90404987,11.41786003,10.31799984,0.601,3.163991,17.10526316,82.89473684,73.51954651,63.05707169
141,Mongolia,2019,31.077,13.73699233,19.09212283,14.51021957,15.28514957,13.76214027,1.041,0.311,9240.255846,12930.79989,11073.97333,0.749,0.763251067,0.733410959,0.646,11.88363,19.19271,10.134637,71.822,76.645,67.254,55.94,70.72,13.75166889,26.7946,39.70739393,10.1638751,10.68372488,9.582854748,0.606,3.2324295,17.33333333,82.66666667,76.38897705,68.05237007
141,Mongolia,2020,27.774,13.61756683,16.48648649,14.51719515,15.2856874,13.77597532,1.045,0.304,8983.032947,12188.59444,10575.03908,0.74,0.755358975,0.723157298,0.638,11.88363,19.19271,9.7763605,72.141,77.02,67.502,53.82,69.02,13.78378378,25.7384,39.49361184,9.423700333,9.949589729,8.847709656,0.618,3.294335,17.33333333,82.66666667,79.25840759,73.04766846
141,Mongolia,2021,26.708,13.47417747,16.43835616,14.51719515,15.2856874,13.77597532,1.04,0.303,8134.678814,11383.49118,9747.023192,0.73,0.743645452,0.715051235,0.631,11.88363,19.19271,9.3461924,70.975,75.696,66.537,51.49,67.02,13.56164384,25.4443,39.49361184,9.423700333,9.949589729,8.847709656,0.61,3.3477825,17.10526316,82.89473684,79.25840759,73.04766846
273,Montenegro,2017,10.391,11.56397467,,15.08008957,15.22663975,14.9363699,0.962,0.127,15288.4573,25126.99699,20086.53401,0.833,0.815754705,0.847896721,0.733,7.36696,24.16123,3.163734,76.939,79.897,73.939,47.46,62.22,12.00480192,,5.456761265,12.16355119,11.58541257,12.78170872,,0.632438,23.45679012,76.54320988,75.20879473,87.31326076
273,Montenegro,2018,10.319,11.5973601,,15.10923004,15.20135975,15.01453972,0.958,0.128,15712.08084,26398.59932,20923.54288,0.838,0.818929833,0.854472554,0.737,7.81501,24.01756,2.9595103,77.159,79.936,74.299,48.1,64.28,12.05250597,,5.385395833,12.31015968,11.74170971,12.91730022,,0.6314545,23.45679012,76.54320988,73.67915344,86.0583725
273,Montenegro,2019,10.89,11.0474898,,15.06373978,15.30405998,14.83263016,0.967,0.118,16550.67829,27248.82267,21767.12591,0.841,0.825857512,0.853783417,0.745,7.81501,22.15848,3.1689794,77.04,80.219,73.867,49.91,65.24,11.41498216,,5.816906035,12.46224679,11.90457064,13.05733334,,0.630396,28.39506173,71.60493827,72.2380949,84.8556095
273,Montenegro,2020,10.383,10.30205773,,15.20345974,15.50765038,14.91077995,0.968,0.131,14102.19221,23224.12265,18548.47848,0.832,0.817245326,0.844056882,0.744,7.81501,20.08265,3.0085132,76.257,79.468,73.108,46.4,60.59,10.57692308,,6.174434257,12.61621288,12.0696905,13.19888451,,0.6290475,22.22222222,77.77777778,70.8252214,83.66965647
273,Montenegro,2021,10.361,10.00837967,,15.25119972,15.60671043,14.90962982,0.973,0.124,16163.47956,26383.34394,21142.48906,0.84,0.827252295,0.85001612,0.753,7.81501,19.91681,2.293319,76.343,79.812,72.997,44.41,57.82,10.35714286,,6.174434257,12.61621288,12.0696905,13.19888451,,0.6278585,24.69135802,75.30864198,70.8252214,83.66965647
143,Morocco,2017,27.859,28.04468133,3.427719821,13.24971962,12.70623016,13.77801991,0.842,0.449,3251.607077,12287.84817,7799.584473,0.671,0.602756978,0.715687382,0.474,45.8,25.92268,12.411364,73.66,75.664,71.783,23.16,70.9,29.35916542,6.4786,80.34981079,5.648,4.684,6.638,0.648,35.5281145,18.44660194,81.55339806,28.96,35.56
143,Morocco,2018,27.546,26.599605,3.545051699,13.44997978,12.97945976,13.90754032,0.845,0.448,3253.74388,12583.91503,7950.918457,0.677,0.609353234,0.720862149,0.49,41.87093,25.92268,12.005205,73.986,76.086,72.028,22.59,70.77,27.62186115,6.8443,78.01026413,5.782,4.836,6.752,0.653,35.927511,18.44660194,81.55339806,29.94,36.34
143,Morocco,2019,27.051,26.48338933,3.50877193,13.70191002,13.31497955,14.07903957,0.848,0.448,3249.592655,12868.26034,8093.258789,0.684,0.616209604,0.726287132,0.496,41.87093,25.92268,11.656558,74.27,76.448,72.245,22.03,70.65,27.48538012,6.2524,76.35814404,5.916,4.988,6.866,0.66,36.3044075,18.44660194,81.55339806,30.92,37.12
